league,season_label,matchday,cutoff,match_id,home,away,kickoff,fthg,ftag,elo_available,team_stats_missing,A_market,A_poisson,A_conf,A_disagree,A_min_conf,A_admitted,A_hit,B_market,B_conf,B_admitted,B_n_admitted_markets,B_hit
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|353,Lecce,Juventus,2026-05-09T19:45:00Z,0,1,True,0,2,0.768661,0.69339,0.100361,0.55,True,1,2,0.69339,True,1,1
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|354,Verona,Como,2026-05-10T11:30:00Z,0,1,True,0,U2.5,0.612915,0.612915,0.0,0.6,True,1,U2.5,0.612915,True,1,1
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|355,Cremonese,Pisa,2026-05-10T14:00:00Z,3,0,True,0,U2.5,0.531869,0.531869,0.0,0.6,False,0,,,False,0,
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|356,Fiorentina,Genoa,2026-05-10T14:00:00Z,0,0,True,0,GG,0.534461,0.534461,0.0,0.6,False,0,,,False,0,
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|357,Parma,Roma,2026-05-10T17:00:00Z,2,3,True,0,2,0.626669,0.567142,0.079369,0.55,True,1,2,0.567142,True,1,1
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|358,Milan,Atalanta,2026-05-10T19:45:00Z,2,3,True,0,GG,0.567919,0.567919,0.0,0.6,False,1,,,False,0,
Serie A,2025/26,36,2026-05-08T19:45:00+00:00,SerieA|2025|359,Napoli,Bologna,2026-05-11T19:45:00Z,2,3,True,0,U2.5,0.569986,0.569986,0.0,0.6,False,0,1,0.628483,True,1,0
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|360,Como,Parma,2026-05-17T11:00:00Z,1,0,True,0,1,0.709301,0.6988,0.014001,0.55,True,1,1,0.6988,True,1,1
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|361,Genoa,Milan,2026-05-17T11:00:00Z,1,2,True,0,U2.5,0.540307,0.540307,0.0,0.6,False,0,,,False,0,
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|362,Juventus,Fiorentina,2026-05-17T11:00:00Z,0,2,True,0,1,0.59079,0.646747,0.07461,0.55,True,0,1,0.646747,True,1,0
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|363,Pisa,Napoli,2026-05-17T11:00:00Z,0,3,True,0,2,0.768114,0.745604,0.030014,0.55,True,1,2,0.745604,True,1,1
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|364,Roma,Lazio,2026-05-17T11:00:00Z,2,0,True,0,1,0.636425,0.582931,0.071325,0.55,True,1,1,0.582931,True,1,1
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|365,Inter,Verona,2026-05-17T14:00:00Z,1,1,True,0,1,0.809926,0.880631,0.094274,0.55,True,0,1,0.880631,True,1,0
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|366,Atalanta,Bologna,2026-05-17T17:00:00Z,0,1,True,0,GG,0.548021,0.548021,0.0,0.6,False,0,1,0.569351,True,1,0
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|367,Cagliari,Torino,2026-05-17T19:45:00Z,2,1,True,0,U2.5,0.541833,0.541833,0.0,0.6,False,0,,,False,0,
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|368,Sassuolo,Lecce,2026-05-17T19:45:00Z,2,3,True,0,U2.5,0.565884,0.565884,0.0,0.6,False,0,,,False,0,
Serie A,2025/26,37,2026-05-17T11:00:00+00:00,SerieA|2025|369,Udinese,Cremonese,2026-05-17T19:45:00Z,0,1,True,0,1,0.717558,0.669589,0.063958,0.55,True,0,1,0.669589,True,1,0
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|370,Fiorentina,Atalanta,2026-05-22T19:45:00Z,1,1,True,0,GG,0.586537,0.586537,0.0,0.6,False,1,,,False,0,
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|371,Bologna,Inter,2026-05-23T17:00:00Z,3,3,True,0,2,0.722635,0.658634,0.085335,0.55,True,0,2,0.658634,True,1,0
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|372,Lazio,Pisa,2026-05-23T19:45:00Z,2,1,True,0,1,0.721995,0.744949,0.030605,0.55,True,1,1,0.744949,True,1,1
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|373,Parma,Sassuolo,2026-05-24T14:00:00Z,1,0,True,0,U2.5,0.577851,0.577851,0.0,0.6,False,1,,,False,0,
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|374,Napoli,Udinese,2026-05-24T17:00:00Z,1,0,True,0,1,0.62356,0.62719,0.00484,0.55,True,1,1,0.62719,True,1,1
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|375,Cremonese,Como,2026-05-24T19:45:00Z,1,4,True,0,2,0.581539,0.62861,0.062761,0.55,True,1,2,0.62861,True,1,1
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|376,Lecce,Genoa,2026-05-24T19:45:00Z,1,0,True,0,U2.5,0.583698,0.583698,0.0,0.6,False,1,,,False,0,
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|377,Milan,Cagliari,2026-05-24T19:45:00Z,1,2,True,0,1,0.731513,0.712303,0.025613,0.55,True,0,1,0.712303,True,1,0
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|378,Torino,Juventus,2026-05-24T19:45:00Z,2,2,True,0,2,0.642238,0.558359,0.111838,0.55,True,0,2,0.558359,True,1,0
Serie A,2025/26,38,2026-05-22T19:45:00+00:00,SerieA|2025|379,Verona,Roma,2026-05-24T19:45:00Z,0,2,True,0,U2.5,0.621613,0.621613,0.0,0.6,True,1,2,0.719864,True,2,1
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|0,Man United,Fulham,2024-08-16T20:00:00Z,1,0,True,0,1,0.582768,0.535092,0.063568,0.55,False,1,,,False,0,
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|1,Ipswich,Liverpool,2024-08-17T12:30:00Z,0,2,True,1,2,0.65741,0.563877,0.12471,0.55,True,1,GG,0.616586,True,3,0
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|2,Arsenal,Wolves,2024-08-17T15:00:00Z,2,0,True,0,1,0.934636,0.872284,0.083136,0.55,True,1,1,0.872284,True,2,1
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|3,Everton,Brighton,2024-08-17T15:00:00Z,0,3,True,0,U2.5,0.54754,0.54754,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|4,Newcastle,Southampton,2024-08-17T15:00:00Z,1,0,True,0,1,0.890239,0.80516,0.113439,0.55,True,1,1,0.80516,True,2,1
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|5,Nott'm Forest,Bournemouth,2024-08-17T15:00:00Z,1,1,True,0,GG,0.556578,0.556578,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|6,West Ham,Aston Villa,2024-08-17T17:30:00Z,1,2,True,0,GG,0.603135,0.603135,0.0,0.6,True,1,GG,0.603135,True,1,1
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|7,Brentford,Crystal Palace,2024-08-18T14:00:00Z,2,1,True,0,GG,0.523599,0.523599,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|8,Chelsea,Man City,2024-08-18T16:30:00Z,0,2,True,0,2,0.610074,0.583169,0.035874,0.55,True,1,2,0.583169,True,1,1
Premier League,2024/25,1,2024-08-16T20:00:00+00:00,Premier|2024|9,Leicester,Tottenham,2024-08-19T20:00:00Z,1,1,True,0,GG,0.680541,0.680541,0.0,0.6,True,1,GG,0.680541,True,2,1
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|10,Brighton,Man United,2024-08-24T12:30:00Z,2,1,True,0,GG,0.572241,0.572241,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|11,Crystal Palace,West Ham,2024-08-24T15:00:00Z,0,2,True,0,GG,0.656058,0.656058,0.0,0.6,True,0,GG,0.656058,True,3,0
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|12,Fulham,Leicester,2024-08-24T15:00:00Z,2,1,True,0,GG,0.581519,0.581519,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|13,Man City,Ipswich,2024-08-24T15:00:00Z,4,1,True,0,1,0.775592,0.834548,0.078608,0.55,True,1,1,0.834548,True,2,1
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|14,Southampton,Nott'm Forest,2024-08-24T15:00:00Z,0,1,True,0,O2.5,0.587689,0.587689,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|15,Tottenham,Everton,2024-08-24T15:00:00Z,4,0,True,0,GG,0.566053,0.566053,0.0,0.6,False,0,1,0.554776,True,1,1
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|16,Aston Villa,Arsenal,2024-08-24T17:30:00Z,0,2,True,0,GG,0.648853,0.648853,0.0,0.6,True,0,GG,0.648853,True,2,0
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|17,Bournemouth,Newcastle,2024-08-25T14:00:00Z,1,1,True,0,O2.5,0.587689,0.587689,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|18,Wolves,Chelsea,2024-08-25T14:00:00Z,2,6,True,0,2,0.587601,0.5048,0.110401,0.55,False,1,,,False,0,
Premier League,2024/25,2,2024-08-24T12:30:00+00:00,Premier|2024|19,Liverpool,Brentford,2024-08-25T16:30:00Z,2,0,True,0,1,0.730071,0.734818,0.006329,0.55,True,1,1,0.734818,True,3,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|20,Arsenal,Brighton,2024-08-31T12:30:00Z,1,1,True,0,GG,0.561547,0.561547,0.0,0.6,False,1,1,0.72309,True,1,0
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|21,Brentford,Southampton,2024-08-31T15:00:00Z,3,1,True,0,GG,0.574945,0.574945,0.0,0.6,False,1,1,0.606299,True,1,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|22,Everton,Bournemouth,2024-08-31T15:00:00Z,2,3,True,0,GG,0.609903,0.609903,0.0,0.6,True,1,GG,0.609903,True,1,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|23,Ipswich,Fulham,2024-08-31T15:00:00Z,1,1,True,0,GG,0.601184,0.601184,0.0,0.6,True,1,GG,0.601184,True,1,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|24,Leicester,Aston Villa,2024-08-31T15:00:00Z,1,2,True,0,GG,0.622347,0.622347,0.0,0.6,True,1,GG,0.622347,True,2,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|25,Nott'm Forest,Wolves,2024-08-31T15:00:00Z,1,1,True,0,1,0.723292,0.527173,0.261492,0.55,False,0,O2.5,0.605063,True,2,0
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|26,West Ham,Man City,2024-08-31T17:30:00Z,1,3,True,0,GG,0.636095,0.636095,0.0,0.6,True,1,2,0.712393,True,3,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|27,Chelsea,Crystal Palace,2024-09-01T13:30:00Z,1,1,True,0,GG,0.595248,0.595248,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|28,Newcastle,Tottenham,2024-09-01T13:30:00Z,2,1,True,0,GG,0.601442,0.601442,0.0,0.6,True,1,GG,0.601442,True,1,1
Premier League,2024/25,3,2024-08-31T12:30:00+00:00,Premier|2024|29,Man United,Liverpool,2024-09-01T16:00:00Z,0,3,True,0,GG,0.608433,0.608433,0.0,0.6,True,0,GG,0.608433,True,1,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|30,Southampton,Man United,2024-09-14T12:30:00Z,0,3,True,0,GG,0.614132,0.614132,0.0,0.6,True,0,GG,0.614132,True,2,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|31,Brighton,Ipswich,2024-09-14T15:00:00Z,0,0,True,0,1,0.765651,0.551263,0.285851,0.55,False,0,O2.5,0.608448,True,1,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|32,Crystal Palace,Leicester,2024-09-14T15:00:00Z,2,2,True,0,GG,0.548911,0.548911,0.0,0.6,False,1,1,0.575772,True,1,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|33,Fulham,West Ham,2024-09-14T15:00:00Z,1,1,True,0,GG,0.591902,0.591902,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|34,Liverpool,Nott'm Forest,2024-09-14T15:00:00Z,0,1,True,0,1,0.660242,0.779985,0.159658,0.55,True,0,1,0.779985,True,1,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|35,Man City,Brentford,2024-09-14T15:00:00Z,2,1,True,0,1,0.779124,0.840006,0.081176,0.55,True,1,1,0.840006,True,3,1
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|36,Aston Villa,Everton,2024-09-14T17:30:00Z,3,2,True,0,1,0.656935,0.646934,0.013335,0.55,True,1,O2.5,0.649721,True,3,1
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|37,Bournemouth,Chelsea,2024-09-14T20:00:00Z,0,1,True,0,GG,0.657674,0.657674,0.0,0.6,True,0,GG,0.657674,True,2,0
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|38,Tottenham,Arsenal,2024-09-15T14:00:00Z,0,1,True,0,GG,0.568617,0.568617,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,4,2024-09-14T12:30:00+00:00,Premier|2024|39,Wolves,Newcastle,2024-09-15T16:30:00Z,1,2,True,0,GG,0.585326,0.585326,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|40,West Ham,Chelsea,2024-09-21T12:30:00Z,0,3,True,0,2,0.680106,0.498527,0.242106,0.55,False,1,GG,0.641568,True,2,0
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|41,Aston Villa,Wolves,2024-09-21T15:00:00Z,3,1,True,0,O2.5,0.617282,0.617282,0.0,0.6,True,1,1,0.669531,True,3,1
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|42,Fulham,Newcastle,2024-09-21T15:00:00Z,3,1,True,0,GG,0.552064,0.552064,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|43,Leicester,Everton,2024-09-21T15:00:00Z,1,1,True,0,GG,0.613358,0.613358,0.0,0.6,True,1,GG,0.613358,True,2,1
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|44,Liverpool,Bournemouth,2024-09-21T15:00:00Z,3,0,True,0,1,0.739047,0.743287,0.005653,0.55,True,1,1,0.743287,True,3,1
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|45,Southampton,Ipswich,2024-09-21T15:00:00Z,1,1,True,0,O2.5,0.598044,0.598044,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|46,Tottenham,Brentford,2024-09-21T15:00:00Z,3,1,True,0,1,0.703127,0.563982,0.185527,0.55,True,1,1,0.563982,True,1,1
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|47,Crystal Palace,Man United,2024-09-21T17:30:00Z,0,0,True,0,GG,0.624666,0.624666,0.0,0.6,True,0,GG,0.624666,True,2,0
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|48,Brighton,Nott'm Forest,2024-09-22T14:00:00Z,2,2,True,0,GG,0.544315,0.544315,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,5,2024-09-21T12:30:00+00:00,Premier|2024|49,Man City,Arsenal,2024-09-22T16:30:00Z,2,2,True,0,GG,0.548147,0.548147,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|50,Newcastle,Man City,2024-09-28T12:30:00Z,1,1,True,0,2,0.599399,0.604875,0.007301,0.55,True,0,2,0.604875,True,1,0
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|51,Arsenal,Leicester,2024-09-28T15:00:00Z,4,2,True,0,1,0.730886,0.834921,0.138714,0.55,True,1,1,0.834921,True,1,1
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|52,Brentford,West Ham,2024-09-28T15:00:00Z,1,1,True,0,O2.5,0.655672,0.655672,0.0,0.6,True,0,O2.5,0.655672,True,2,0
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|53,Chelsea,Brighton,2024-09-28T15:00:00Z,4,2,True,0,GG,0.5632,0.5632,0.0,0.6,False,1,1,0.563133,True,1,1
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|54,Everton,Crystal Palace,2024-09-28T15:00:00Z,2,1,True,0,GG,0.627082,0.627082,0.0,0.6,True,1,GG,0.627082,True,2,1
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|55,Nott'm Forest,Fulham,2024-09-28T15:00:00Z,0,1,True,0,GG,0.524719,0.524719,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|56,Wolves,Liverpool,2024-09-28T17:30:00Z,1,2,True,0,2,0.747131,0.711108,0.048031,0.55,True,1,2,0.711108,True,1,1
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|57,Ipswich,Aston Villa,2024-09-29T14:00:00Z,2,2,True,0,2,0.761578,0.513345,0.330978,0.55,False,0,O2.5,0.600215,True,1,1
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|58,Man United,Tottenham,2024-09-29T16:30:00Z,0,3,True,0,GG,0.598114,0.598114,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,6,2024-09-28T12:30:00+00:00,Premier|2024|59,Bournemouth,Southampton,2024-09-30T20:00:00Z,3,1,True,0,O2.5,0.695645,0.695645,0.0,0.6,True,1,O2.5,0.695645,True,3,1
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|60,Crystal Palace,Liverpool,2024-10-05T12:30:00Z,0,1,True,0,2,0.665828,0.592157,0.098228,0.55,True,1,2,0.592157,True,1,1
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|61,Arsenal,Southampton,2024-10-05T15:00:00Z,3,1,True,0,1,0.875972,0.895643,0.026228,0.55,True,1,1,0.895643,True,3,1
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|62,Brentford,Wolves,2024-10-05T15:00:00Z,5,3,True,0,GG,0.561729,0.561729,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|63,Leicester,Bournemouth,2024-10-05T15:00:00Z,1,0,True,0,O2.5,0.630921,0.630921,0.0,0.6,True,0,O2.5,0.630921,True,2,0
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|64,Man City,Fulham,2024-10-05T15:00:00Z,3,2,True,0,1,0.568687,0.758822,0.253513,0.55,False,1,,,False,0,
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|65,West Ham,Ipswich,2024-10-05T15:00:00Z,4,1,True,0,GG,0.582622,0.582622,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|66,Everton,Newcastle,2024-10-05T17:30:00Z,0,0,True,0,GG,0.598088,0.598088,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|67,Aston Villa,Man United,2024-10-06T14:00:00Z,0,0,True,0,1,0.676469,0.559267,0.156269,0.55,True,0,O2.5,0.675727,True,3,0
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|68,Chelsea,Nott'm Forest,2024-10-06T14:00:00Z,1,1,True,0,1,0.636868,0.673492,0.048832,0.55,True,0,1,0.673492,True,1,0
Premier League,2024/25,7,2024-10-05T12:30:00+00:00,Premier|2024|69,Brighton,Tottenham,2024-10-06T16:30:00Z,3,2,True,0,2,0.63984,0.45051,0.25244,0.55,False,0,GG,0.607914,True,1,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|70,Tottenham,West Ham,2024-10-19T12:30:00Z,4,1,True,0,1,0.811569,0.614342,0.262969,0.55,False,1,O2.5,0.661754,True,2,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|71,Fulham,Aston Villa,2024-10-19T15:00:00Z,1,3,True,0,GG,0.543478,0.543478,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|72,Ipswich,Everton,2024-10-19T15:00:00Z,0,2,True,0,GG,0.594205,0.594205,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|73,Man United,Brentford,2024-10-19T15:00:00Z,2,1,True,0,GG,0.63209,0.63209,0.0,0.6,True,1,GG,0.63209,True,2,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|74,Newcastle,Brighton,2024-10-19T15:00:00Z,0,1,True,0,GG,0.585471,0.585471,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|75,Southampton,Leicester,2024-10-19T15:00:00Z,2,3,True,0,O2.5,0.636896,0.636896,0.0,0.6,True,1,O2.5,0.636896,True,2,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|76,Bournemouth,Arsenal,2024-10-19T17:30:00Z,2,0,True,0,2,0.63587,0.687043,0.06823,0.55,True,0,2,0.687043,True,3,0
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|77,Wolves,Man City,2024-10-20T14:00:00Z,1,2,True,0,2,0.729788,0.819347,0.119412,0.55,True,1,2,0.819347,True,1,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|78,Liverpool,Chelsea,2024-10-20T16:30:00Z,2,1,True,0,GG,0.566716,0.566716,0.0,0.6,False,1,1,0.561631,True,1,1
Premier League,2024/25,8,2024-10-19T12:30:00+00:00,Premier|2024|79,Nott'm Forest,Crystal Palace,2024-10-21T20:00:00Z,1,0,True,0,GG,0.526476,0.526476,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|80,Leicester,Nott'm Forest,2024-10-25T20:00:00Z,1,3,True,0,GG,0.571651,0.571651,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|81,Aston Villa,Bournemouth,2024-10-26T15:00:00Z,1,1,True,0,GG,0.598901,0.598901,0.0,0.6,False,1,1,0.582318,True,1,0
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|82,Brentford,Ipswich,2024-10-26T15:00:00Z,4,3,True,0,1,0.762474,0.541318,0.294874,0.55,False,1,O2.5,0.622708,True,1,1
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|83,Brighton,Wolves,2024-10-26T15:00:00Z,2,2,True,0,1,0.686273,0.650668,0.047473,0.55,True,0,1,0.650668,True,1,0
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|84,Man City,Southampton,2024-10-26T15:00:00Z,1,0,True,0,1,0.871621,0.90288,0.041679,0.55,True,1,1,0.90288,True,2,1
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|85,Everton,Fulham,2024-10-26T17:30:00Z,1,1,True,0,GG,0.555606,0.555606,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|86,Chelsea,Newcastle,2024-10-27T14:00:00Z,2,1,True,0,1,0.665226,0.533056,0.176226,0.55,False,1,O2.5,0.609003,True,1,1
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|87,Crystal Palace,Tottenham,2024-10-27T14:00:00Z,1,0,True,0,2,0.614783,0.464721,0.200083,0.55,False,0,,,False,0,
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|88,West Ham,Man United,2024-10-27T14:00:00Z,2,1,True,0,GG,0.6284,0.6284,0.0,0.6,True,1,GG,0.6284,True,2,1
Premier League,2024/25,9,2024-10-25T20:00:00+00:00,Premier|2024|89,Arsenal,Liverpool,2024-10-27T16:30:00Z,2,2,True,0,GG,0.596284,0.596284,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|90,Newcastle,Arsenal,2024-11-02T12:30:00Z,1,0,True,0,GG,0.60515,0.60515,0.0,0.6,True,0,GG,0.60515,True,1,0
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|91,Bournemouth,Man City,2024-11-02T15:00:00Z,2,1,True,0,GG,0.580191,0.580191,0.0,0.6,False,1,2,0.678664,True,1,0
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|92,Ipswich,Leicester,2024-11-02T15:00:00Z,1,1,True,0,GG,0.644335,0.644335,0.0,0.6,True,1,GG,0.644335,True,2,1
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|93,Liverpool,Brighton,2024-11-02T15:00:00Z,2,1,True,0,1,0.770816,0.729479,0.055116,0.55,True,1,1,0.729479,True,1,1
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|94,Nott'm Forest,West Ham,2024-11-02T15:00:00Z,3,0,True,0,GG,0.580094,0.580094,0.0,0.6,False,0,,,False,0,
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|95,Southampton,Everton,2024-11-02T15:00:00Z,1,0,True,0,GG,0.620583,0.620583,0.0,0.6,True,0,GG,0.620583,True,2,0
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|96,Wolves,Crystal Palace,2024-11-02T17:30:00Z,2,2,True,0,GG,0.531539,0.531539,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|97,Tottenham,Aston Villa,2024-11-03T14:00:00Z,4,1,True,0,GG,0.553705,0.553705,0.0,0.6,False,1,,,False,0,
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|98,Man United,Chelsea,2024-11-03T16:30:00Z,1,1,True,0,GG,0.647402,0.647402,0.0,0.6,True,1,GG,0.647402,True,2,1
Premier League,2024/25,10,2024-11-02T12:30:00+00:00,Premier|2024|99,Fulham,Brentford,2024-11-04T20:00:00Z,2,1,True,0,O2.5,0.598449,0.598449,0.0,0.6,False,1,,,False,0,
